
Starting Plot Science
 S14 SINT14 Z S45_S80 S36_S58 S36_S45 S58_S80 S36_80 SINT14_MJY FluxRatio

CDFS 0.73486 1.1643 -9.9 2.585798 0.069830 -0.326408 2.189560 2.259390 1164.300000 1.531724 
CDFS 0.726266 1.15219 0.678 0.013143 -0.398433 -0.473880 -0.062304 -0.460737 1152.190000 3.266760 
CDFS 0.592153 -999 0.4238 -0.685420 -0.537935 -0.252418 -0.399903 -0.937838 -999000.000000 3.473853 
CDFS 0.788 -999 -9.9 -0.455503 -0.306412 -0.275843 -0.424933 -0.731346 -999000.000000 5.421397 
CDFS 0.354 0.608 0.314 0.928998 -0.012662 0.163853 1.105513 1.092851 608.000000 0.963501 
CDFS 0.862527 -999 -9.9 2.116681 1.986142 0.945635 1.076174 3.062316 -999000.000000 4.909369 
CDFS 0.488969 -999 0.1214 2.461900 -0.183062 -0.329141 2.315821 2.132759 -999000.000000 1.022477 
CDFS 0.53354 -999 0.6321 0.862820 0.817935 0.368300 0.413185 1.231120 -999000.000000 1.507516 
CDFS 0.4877 0.54642 -9.9 2.184251 -0.232365 -0.384210 2.032406 1.800041 546.420000 0.805716 
CDFS 0.445295 0.54419 0.1235 1.131833 -0.512035 -0.291429 1.352438 0.840403 544.190000 0.579924 
CDFS 0.504656 -999 -9.9 -0.689439 -0.820041 -0.297726 -0.167124 -0.987165 -999000.000000 2.655385 
CDFS 0.678196 0.84981 0.1269 2.122901 -0.227021 -0.253526 2.096397 1.869375 849.810000 1.072705 
CDFS 0.475322 -999 0.7471 -0.170734 -0.344695 -0.531059 -0.357098 -0.701793 -999000.000000 1.968859 
CDFS 0.433338 -999 -9.9 2.502170 -0.175506 -0.198816 2.478860 2.303354 -999000.000000 1.977358 
CDFS 0.93417 -999 0.0687 2.511841 0.180332 -0.298425 2.033084 2.213416 -999000.000000 1.028312 
CDFS 0.568592 -999 0.86 0.337411 -0.378042 -0.356830 0.358623 -0.019419 -999000.000000 7.999325 
CDFS 0.507978 0.59896 -9.9 1.413080 0.759152 0.126122 0.780050 1.539201 598.960000 2.277826 
CDFS 0.454168 -999 -9.9 -1.087170 -1.043497 -0.621491 -0.665164 -1.708661 -999000.000000 0.208883 
CDFS 0.428563 -999 -9.9 0.110261 -0.546714 -0.319554 0.337421 -0.209292 -999000.000000 5.250711 
CDFS 0.504684 -999 -9.9 -0.968156 -0.873904 -0.295346 -0.389598 -1.263502 -999000.000000 1.821175 
CDFS 0.398 1.295 0.0147 2.401833 0.808015 -0.401755 1.192063 2.000078 1295.000000 0.774530 
CDFS 0.285 -999 -9.9 1.814137 -0.324566 -0.237127 1.901575 1.577009 -999000.000000 0.681492 
CDFS 0.371112 -999 -9.9 0.057588 0.570667 0.218076 -0.295003 0.275664 -999000.000000 10.791277 
CDFS 0.561203 -999 1.998 -0.651290 -0.559644 -0.211468 -0.303114 -0.862758 -999000.000000 4.543418 
CDFS 0.49494 -999 0.7544 -0.963837 -0.639623 -0.473756 -0.797969 -1.437593 -999000.000000 3.158519 
CDFS 0.651655 -999 -9.9 -0.124312 -0.799791 -0.369501 0.305978 -0.493813 -999000.000000 7.681893 
CDFS 0.499703 -999 -9.9 1.707975 -0.392275 -0.238722 1.861529 1.469254 -999000.000000 0.830499 
CDFS 0.662728 -999 -9.9 1.713946 1.380853 0.650909 0.984002 2.364855 -999000.000000 6.868359 
